英雄A(阵营1),英雄B(阵营2),对局序号,单局胜负摘要,蓝方阵容(5人),红方阵容(5人)
狄仁杰,孙权,17,阵营1 胜利,"夏侯惇,甄姬,孙权,宫本武藏,墨子","司空震,嫦娥,狄仁杰,镜,朵莉亚"
狄仁杰,孙权,18,阵营2 胜利,"马超,诸葛亮,狄仁杰,阿古朵,项羽","蒙恬,大乔,孙权,澜,大禹"
狄仁杰,孙权,19,阵营1 胜利,"程咬金,不知火舞,狄仁杰,杨戬,苏烈","花木兰,武则天,孙权,百里玄策,刘禅"
狄仁杰,艾琳,1,阵营2 胜利,"关羽,沈梦溪,艾琳,韩信,盾山","姬小满,杨玉环,狄仁杰,赵云,元流之子(辅助)"
狄仁杰,艾琳,2,阵营1 胜利,"司空震,海月,狄仁杰,百里玄策,张飞","达摩,小乔,艾琳,赵云,赵怀真"
狄仁杰,艾琳,3,阵营1 胜利,"影,小乔,艾琳,马超,少司缘","猪八戒,杨玉环,狄仁杰,韩信,刘邦"
狄仁杰,艾琳,4,阵营2 胜利,"影,元流之子(法师),狄仁杰,橘右京,少司缘","司空震,女娲,艾琳,元流之子(刺客),大乔"
狄仁杰,艾琳,5,阵营1 胜利,"关羽,小乔,艾琳,雅典娜,大禹","元歌,嬴政,狄仁杰,裴擒虎,盾山"
狄仁杰,艾琳,6,阵营1 胜利,"老夫子,大乔,狄仁杰,阿古朵,少司缘","哪吒,不知火舞,艾琳,暃,元流之子(辅助)"
狄仁杰,艾琳,7,阵营2 胜利,,未集齐10人
狄仁杰,艾琳,8,阵营2 胜利,"哪吒,嫦娥,狄仁杰,铠,大禹","元歌,海诺,艾琳,娜可露露,元流之子(辅助)"
狄仁杰,艾琳,9,阵营1 胜利,"司空震,海诺,艾琳,赵云,大禹","狂铁,小乔,狄仁杰,裴擒虎,盾山"
狄仁杰,艾琳,10,阵营1 胜利,"廉颇,妲己,艾琳,铠,赵怀真","貂蝉,嬴政,狄仁杰,百里玄策,少司缘"
狄仁杰,艾琳,11,阵营1 胜利,"司空震,大乔,狄仁杰,镜,大禹","花木兰,小乔,艾琳,云缨,元流之子(辅助)"
狄仁杰,艾琳,12,阵营2 胜利,"狂铁,诸葛亮,狄仁杰,赵云,盾山","影,沈梦溪,艾琳,阿古朵,元流之子(辅助)"
狄仁杰,艾琳,13,阵营2 胜利,"元歌,貂蝉,艾琳,马超,盾山","哪吒,杨玉环,狄仁杰,阿古朵,鲁班大师"
狄仁杰,艾琳,14,阵营1 胜利,"狂铁,弈星,狄仁杰,裴擒虎,元流之子(辅助)","司空震,小乔,艾琳,百里玄策,张飞"
狄仁杰,艾琳,15,阵营2 胜利,"元歌,沈梦溪,艾琳,铠,张飞","白起,不知火舞,狄仁杰,裴擒虎,元流之子(辅助)"
狄仁杰,艾琳,16,阵营2 胜利,"狂铁,不知火舞,狄仁杰,大司命,元流之子(辅助)","影,沈梦溪,艾琳,曹操,盾山"
狄仁杰,艾琳,17,阵营2 胜利,"马超,沈梦溪,艾琳,橘右京,少司缘","蒙恬,诸葛亮,狄仁杰,裴擒虎,张飞"
狄仁杰,艾琳,18,阵营1 胜利,"元歌,甄姬,艾琳,哪吒,孙膑","貂蝉,海月,狄仁杰,影,元流之子(辅助)"
狄仁杰,艾琳,19,阵营1 胜利,"达摩,海诺,狄仁杰,裴擒虎,张飞","司空震,武则天,艾琳,大司命,元流之子(辅助)"
狄仁杰,后羿,1,阵营2 胜利,"司空震,姜子牙,狄仁杰,赵云,少司缘","狂铁,大乔,后羿,裴擒虎,苏烈"
狄仁杰,后羿,2,阵营1 胜利,"元流之子(坦克),甄姬,狄仁杰,镜,张飞","狂铁,沈梦溪,后羿,马超,鲁班大师"
狄仁杰,后羿,3,阵营1 胜利,"梦奇,元流之子(法师),后羿,铠,钟馗","哪吒,小乔,狄仁杰,马超,元流之子(辅助)"
狄仁杰,后羿,4,阵营1 胜利,"程咬金,海诺,后羿,裴擒虎,刘邦","吕布,沈梦溪,狄仁杰,镜,少司缘"
狄仁杰,后羿,5,阵营2 胜利,"曹操,小乔,狄仁杰,裴擒虎,东皇太一","司空震,海月,后羿,镜,盾山"
狄仁杰,后羿,6,阵营2 胜利,"夏洛特,嫦娥,狄仁杰,兰陵王,元流之子(辅助)","猪八戒,甄姬,后羿,大司命,墨子"
狄仁杰,后羿,7,阵营1 胜利,"司空震,不知火舞,后羿,镜,张飞","曹操,沈梦溪,狄仁杰,露娜,少司缘"
狄仁杰,后羿,8,阵营2 胜利,"关羽,甄姬,狄仁杰,李白,盾山","哪吒,姜子牙,后羿,阿古朵,张飞"
狄仁杰,后羿,9,阵营1 胜利,"关羽,杨玉环,后羿,阿古朵,少司缘","影,嫦娥,狄仁杰,刘备,元流之子(辅助)"
狄仁杰,后羿,10,阵营2 胜利,"蚩奼,海诺,后羿,暃,苏烈","夏洛特,不知火舞,狄仁杰,盘古,赵怀真"
狄仁杰,后羿,11,阵营2 胜利,"影,沈梦溪,后羿,马超,少司缘","关羽,嫦娥,狄仁杰,阿古朵,大禹"
狄仁杰,后羿,12,阵营2 胜利,"蚩奼,小乔,后羿,刘备,大禹","老夫子,诸葛亮,狄仁杰,曜,盾山"
狄仁杰,后羿,13,阵营1 胜利,"狂铁,海月,后羿,阿古朵,少司缘","蚩奼,女娲,狄仁杰,露娜,元流之子(辅助)"
狄仁杰,后羿,14,阵营1 胜利,,未集齐10人
狄仁杰,后羿,15,阵营2 胜利,,未集齐10人
狄仁杰,后羿,16,阵营1 胜利,"狂铁,沈梦溪,后羿,李元芳,廉颇","老夫子,不知火舞,狄仁杰,镜,元流之子(辅助)"
狄仁杰,后羿,17,阵营1 胜利,"关羽,周瑜,后羿,百里玄策,钟馗","元歌,海诺,狄仁杰,阿轲,少司缘"
狄仁杰,后羿,18,阵营2 胜利,"白起,不知火舞,后羿,元流之子(刺客),张飞","司空震,嬴政,狄仁杰,裴擒虎,盾山"
狄仁杰,后羿,19,阵营1 胜利,"关羽,海诺,狄仁杰,马超,少司缘","老夫子,沈梦溪,后羿,露娜,鲁班大师"
狄仁杰,蚩奼,1,阵营1 胜利,"曹操,海月,蚩奼,铠,刘邦","项羽,海诺,狄仁杰,阿轲,盾山"
狄仁杰,蚩奼,2,阵营1 胜利,"老夫子,沈梦溪,蚩奼,兰陵王,大乔","狂铁,诸葛亮,狄仁杰,裴擒虎,元流之子(辅助)"
狄仁杰,蚩奼,3,阵营2 胜利,"芈月,西施,蚩奼,暃,元流之子(辅助)","老夫子,海月,狄仁杰,韩信,太乙真人"
狄仁杰,蚩奼,4,阵营2 胜利,"达摩,沈梦溪,蚩奼,诸葛亮,张飞","海诺,女娲,狄仁杰,孙悟空,少司缘"
狄仁杰,蚩奼,5,阵营2 胜利,"白起,嫦娥,狄仁杰,云中君,刘邦","影,小乔,蚩奼,百里玄策,盾山"
狄仁杰,蚩奼,6,阵营1 胜利,"蒙恬,沈梦溪,蚩奼,露娜,元流之子(坦克)","司空震,武则天,狄仁杰,马超,大乔"
狄仁杰,蚩奼,7,阵营2 胜利,"关羽,嫦娥,蚩奼,韩信,少司缘","达摩,不知火舞,狄仁杰,梦奇,刘邦"
狄仁杰,蚩奼,8,阵营1 胜利,"亚连,武则天,蚩奼,影,张飞","老夫子,元流之子(法师),狄仁杰,暃,盾山"
狄仁杰,蚩奼,9,阵营2 胜利,"大司命,女娲,蚩奼,马超,项羽","狂铁,安琪拉,狄仁杰,诸葛亮,盾山"
狄仁杰,蚩奼,10,阵营2 胜利,"哪吒,嫦娥,蚩奼,阿古朵,刘邦","司空震,甄姬,狄仁杰,赵云,盾山"
狄仁杰,蚩奼,11,阵营1 胜利,"司空震,甄姬,狄仁杰,梦奇,张飞","哪吒,姜子牙,蚩奼,司马懿,苏烈"
狄仁杰,蚩奼,12,阵营1 胜利,"狂铁,甄姬,蚩奼,赵云,盾山","哪吒,诸葛亮,狄仁杰,宫本武藏,苏烈"
狄仁杰,蚩奼,13,阵营2 胜利,"夏洛特,不知火舞,狄仁杰,百里玄策,元流之子(辅助)","花木兰,金蝉,蚩奼,镜,苏烈"
狄仁杰,蚩奼,14,阵营1 胜利,"司空震,沈梦溪,狄仁杰,云缨,空空儿","曹操,武则天,蚩奼,雅典娜,大禹"
狄仁杰,蚩奼,15,阵营1 胜利,"哪吒,小乔,蚩奼,赵云,空空儿","花木兰,杨玉环,狄仁杰,娜可露露,元流之子(辅助)"
狄仁杰,蚩奼,16,阵营1 胜利,"狂铁,小乔,蚩奼,镜,鬼谷子","梦奇,武则天,狄仁杰,马超,项羽"
狄仁杰,蚩奼,17,阵营1 胜利,"花木兰,嫦娥,狄仁杰,暃,盾山","元歌,沈梦溪,蚩奼,裴擒虎,少司缘"
狄仁杰,蚩奼,18,阵营1 胜利,"蒙恬,杨玉环,狄仁杰,阿古朵,大禹","影,嫦娥,蚩奼,诸葛亮,张飞"
狄仁杰,蚩奼,19,阵营1 胜利,"老夫子,嫦娥,狄仁杰,裴擒虎,刘邦","曹操,海月,蚩奼,镜,鲁班大师"
狄仁杰,李元芳,1,阵营2 胜利,"元歌,沈梦溪,李元芳,橘右京,刘邦","狂铁,嫦娥,狄仁杰,暃,苏烈"
狄仁杰,李元芳,2,阵营2 胜利,"哪吒,嫦娥,狄仁杰,橘右京,大禹","曹操,杨玉环,李元芳,裴擒虎,少司缘"
狄仁杰,李元芳,3,阵营1 胜利,"夏洛特,不知火舞,李元芳,宫本武藏,大禹","铠,沈梦溪,狄仁杰,马超,苏烈"
狄仁杰,李元芳,4,阵营1 胜利,"关羽,沈梦溪,狄仁杰,镜,牛魔","老夫子,小乔,李元芳,大司命,张飞"
狄仁杰,李元芳,5,阵营2 胜利,"影,高渐离,狄仁杰,暃,张飞","亚瑟,沈梦溪,李元芳,云缨,苏烈"
狄仁杰,李元芳,6,阵营1 胜利,"夏洛特,不知火舞,李元芳,元流之子(刺客),刘邦","姬小满,大乔,狄仁杰,哪吒,钟馗"
狄仁杰,李元芳,7,阵营2 胜利,"关羽,大乔,狄仁杰,裴擒虎,盾山","花木兰,貂蝉,李元芳,橘右京,鲁班大师"
狄仁杰,李元芳,8,阵营1 胜利,"司空震,弈星,李元芳,露娜,刘邦","元歌,海月,狄仁杰,铠,少司缘"
狄仁杰,李元芳,9,阵营1 胜利,"花木兰,沈梦溪,李元芳,暃,盾山","影,周瑜,狄仁杰,阿古朵,苏烈"
狄仁杰,李元芳,10,阵营1 胜利,"曹操,女娲,李元芳,娜可露露,妲己","关羽,西施,狄仁杰,韩信,墨子"
狄仁杰,李元芳,11,阵营1 胜利,"夏洛特,西施,狄仁杰,百里玄策,苏烈","廉颇,弈星,李元芳,孙悟空,少司缘"
狄仁杰,李元芳,12,阵营1 胜利,"狂铁,嫦娥,李元芳,刘备,刘邦","夏洛特,女娲,狄仁杰,盘古,苏烈"
狄仁杰,李元芳,13,阵营2 胜利,"元歌,嫦娥,李元芳,宫本武藏,张飞","哪吒,海月,狄仁杰,诸葛亮,太乙真人"
狄仁杰,李元芳,14,阵营1 胜利,"影,甄姬,李元芳,橘右京,刘邦","马超,嫦娥,狄仁杰,裴擒虎,盾山"
狄仁杰,李元芳,15,阵营2 胜利,"亚瑟,沈梦溪,狄仁杰,孙悟空,大乔","司空震,西施,李元芳,橘右京,廉颇"
狄仁杰,李元芳,16,阵营1 胜利,"元歌,海月,狄仁杰,赵云,少司缘","影,沈梦溪,李元芳,孙悟空,大禹"
狄仁杰,李元芳,17,阵营2 胜利,"哪吒,海月,李元芳,云中君,少司缘","司空震,小乔,狄仁杰,暃,张飞"
狄仁杰,李元芳,18,阵营2 胜利,"夏洛特,海月,李元芳,镜,盾山","狂铁,沈梦溪,狄仁杰,司马懿,空空儿"
狄仁杰,李元芳,19,阵营1 胜利,"狂铁,大乔,李元芳,马超,刘邦","老夫子,嫦娥,狄仁杰,镜,钟馗"
狄仁杰,虞姬,1,阵营1 胜利,"吕布,高渐离,狄仁杰,镜,少司缘","司空震,嫦娥,虞姬,裴擒虎,大禹"
狄仁杰,虞姬,2,阵营1 胜利,"哪吒,海月,虞姬,橘右京,东皇太一","曹操,大乔,狄仁杰,李白,鲁班大师"
狄仁杰,虞姬,3,阵营1 胜利,"姬小满,沈梦溪,虞姬,雅典娜,少司缘","曹操,不知火舞,狄仁杰,马超,盾山"
狄仁杰,虞姬,4,阵营2 胜利,"老夫子,女娲,虞姬,镜,少司缘","哪吒,诸葛亮,狄仁杰,梦奇,盾山"
狄仁杰,虞姬,5,阵营1 胜利,"马超,嬴政,狄仁杰,铠,苏烈","关羽,干将莫邪,虞姬,大司命,张飞"
狄仁杰,虞姬,6,阵营1 胜利,"狂铁,上官婉儿,狄仁杰,马超,桑启","蚩奼,杨玉环,虞姬,孙悟空,少司缘"
狄仁杰,虞姬,7,阵营2 胜利,"狂铁,大乔,狄仁杰,马超,元流之子(辅助)","司空震,嫦娥,虞姬,暃,刘邦"
狄仁杰,虞姬,8,阵营2 胜利,"貂蝉,大乔,虞姬,大司命,刘邦","哪吒,沈梦溪,狄仁杰,裴擒虎,盾山"
狄仁杰,虞姬,9,阵营1 胜利,"蚩奼,貂蝉,虞姬,百里玄策,刘邦","达摩,女娲,狄仁杰,曜,少司缘"
狄仁杰,虞姬,10,阵营2 胜利,"关羽,小乔,狄仁杰,裴擒虎,张飞","狂铁,沈梦溪,虞姬,哪吒,廉颇"
狄仁杰,虞姬,11,阵营2 胜利,"姬小满,海月,狄仁杰,典韦,盾山","夏洛特,上官婉儿,虞姬,宫本武藏,大禹"
狄仁杰,虞姬,12,阵营2 胜利,"夏洛特,沈梦溪,虞姬,阿轲,张飞","哪吒,诸葛亮,狄仁杰,孙悟空,赵怀真"
狄仁杰,虞姬,13,阵营1 胜利,"司空震,姜子牙,狄仁杰,韩信,元流之子(辅助)","蒙恬,女娲,虞姬,猪八戒,墨子"
狄仁杰,虞姬,14,阵营2 胜利,"元歌,甄姬,狄仁杰,铠,桑启","影,海月,虞姬,裴擒虎,墨子"
狄仁杰,虞姬,15,阵营1 胜利,"老夫子,上官婉儿,虞姬,杨戬,少司缘","关羽,女娲,狄仁杰,镜,盾山"
狄仁杰,虞姬,16,阵营2 胜利,"关羽,大乔,狄仁杰,韩信,大禹","影,诸葛亮,虞姬,裴擒虎,鲁班大师"
狄仁杰,虞姬,17,阵营1 胜利,"曹操,嫦娥,虞姬,司马懿,少司缘","司空震,西施,狄仁杰,宫本武藏,元流之子(辅助)"
狄仁杰,虞姬,18,阵营1 胜利,"白起,不知火舞,狄仁杰,刘备,大禹","孙策,海月,虞姬,盘古,墨子"
狄仁杰,虞姬,19,阵营1 胜利,"狂铁,海月,虞姬,百里玄策,张飞","吕布,女娲,狄仁杰,铠,庄周"
狄仁杰,苍,1,阵营1 胜利,"影,嫦娥,苍,韩信,大禹","关羽,张良,狄仁杰,大司命,刘邦"
狄仁杰,苍,2,阵营2 胜利,"元歌,不知火舞,苍,百里玄策,大禹","芈月,女娲,狄仁杰,李元芳,元流之子(辅助)"
狄仁杰,苍,3,阵营1 胜利,"影,海月,苍,宫本武藏,元流之子(辅助)","元歌,西施,狄仁杰,赵云,张飞"
狄仁杰,苍,4,阵营1 胜利,"梦奇,女娲,狄仁杰,露娜,刘邦","马超,诸葛亮,苍,赵云,太乙真人"
狄仁杰,苍,5,阵营2 胜利,"蒙恬,上官婉儿,狄仁杰,孙悟空,元流之子(辅助)","关羽,沈梦溪,苍,裴擒虎,刘邦"
狄仁杰,苍,6,阵营2 胜利,"哪吒,沈梦溪,狄仁杰,镜,刘邦","孙策,海诺,苍,韩信,少司缘"
狄仁杰,苍,7,阵营2 胜利,"芈月,沈梦溪,狄仁杰,百里玄策,盾山","夏洛特,海月,苍,大司命,苏烈"
狄仁杰,苍,8,阵营2 胜利,"马超,海诺,狄仁杰,百里玄策,元流之子(辅助)","老夫子,大乔,苍,裴擒虎,赵怀真"
狄仁杰,苍,9,阵营1 胜利,"亚连,女娲,狄仁杰,宫本武藏,少司缘","梦奇,海月,苍,露娜,张飞"
狄仁杰,苍,10,阵营1 胜利,"元歌,小乔,苍,宫本武藏,刘邦","曹操,嫦娥,狄仁杰,大司命,少司缘"
狄仁杰,苍,11,阵营2 胜利,"元歌,沈梦溪,狄仁杰,镜,盾山","关羽,小乔,苍,云缨,张良"
狄仁杰,苍,12,阵营1 胜利,"李信,沈梦溪,苍,曜,张飞","花木兰,干将莫邪,狄仁杰,韩信,元流之子(辅助)"
狄仁杰,苍,13,阵营2 胜利,"关羽,周瑜,狄仁杰,孙悟空,盾山","司空震,上官婉儿,苍,裴擒虎,元流之子(辅助)"
狄仁杰,苍,14,阵营1 胜利,"元歌,女娲,狄仁杰,镜,元流之子(辅助)","项羽,不知火舞,苍,杨戬,少司缘"
狄仁杰,苍,15,阵营1 胜利,"哪吒,嬴政,苍,马超,孙膑","关羽,小乔,狄仁杰,典韦,元流之子(辅助)"
狄仁杰,苍,16,阵营2 胜利,"元歌,海月,苍,韩信,苏烈","狂铁,女娲,狄仁杰,宫本武藏,刘邦"
狄仁杰,苍,17,阵营1 胜利,"蒙恬,海诺,苍,李元芳,刘邦","曹操,嫦娥,狄仁杰,百里玄策,盾山"
狄仁杰,苍,18,阵营1 胜利,"蚩奼,嫦娥,狄仁杰,元流之子(刺客),张良","大司命,海月,苍,马超,少司缘"
狄仁杰,苍,19,阵营2 胜利,"蒙恬,貂蝉,苍,裴擒虎,张飞","老夫子,嫦娥,狄仁杰,大司命,元流之子(辅助)"
狄仁杰,黄忠,1,阵营1 胜利,"曹操,嫦娥,狄仁杰,宫本武藏,盾山","影,上官婉儿,黄忠,刘备,鲁班大师"
狄仁杰,黄忠,2,阵营2 胜利,"哪吒,不知火舞,黄忠,杨戬,刘邦","亚连,女娲,狄仁杰,钟无艳,盾山"
狄仁杰,黄忠,3,阵营2 胜利,"哪吒,西施,黄忠,娜可露露,赵怀真","影,金蝉,狄仁杰,橘右京,墨子"
狄仁杰,黄忠,4,阵营2 胜利,"钟无艳,嫦娥,黄忠,暃,朵莉亚","夏洛特,沈梦溪,狄仁杰,赵云,大禹"
狄仁杰,黄忠,5,阵营2 胜利,"狂铁,沈梦溪,黄忠,盘古,张飞","司空震,杨玉环,狄仁杰,铠,盾山"
狄仁杰,黄忠,6,阵营1 胜利,"亚瑟,弈星,狄仁杰,橘右京,元流之子(辅助)","蒙恬,沈梦溪,黄忠,裴擒虎,墨子"
狄仁杰,黄忠,7,阵营1 胜利,"蒙恬,沈梦溪,狄仁杰,诸葛亮,盾山","狂铁,上官婉儿,黄忠,阿古朵,苏烈"
狄仁杰,黄忠,8,阵营1 胜利,"影,沈梦溪,黄忠,韩信,刘邦","元歌,女娲,狄仁杰,赵云,元流之子(辅助)"
狄仁杰,黄忠,9,阵营1 胜利,"元歌,沈梦溪,狄仁杰,暃,大禹","司空震,海月,黄忠,阿古朵,刘邦"
狄仁杰,黄忠,10,阵营2 胜利,"司空震,扁鹊,黄忠,元流之子(刺客),少司缘","钟无艳,大乔,狄仁杰,大司命,元流之子(辅助)"
狄仁杰,黄忠,11,阵营1 胜利,"元歌,元流之子(法师),狄仁杰,猪八戒,鬼谷子","蚩奼,沈梦溪,黄忠,镜,元流之子(辅助)"
狄仁杰,黄忠,12,阵营1 胜利,"老夫子,高渐离,黄忠,元流之子(刺客),鲁班大师","芈月,沈梦溪,狄仁杰,李白,盾山"
狄仁杰,黄忠,13,阵营2 胜利,"老夫子,女娲,黄忠,铠,大乔","狂铁,甄姬,狄仁杰,典韦,元流之子(辅助)"
狄仁杰,黄忠,14,阵营2 胜利,"马超,海月,黄忠,元流之子(刺客),鲁班大师","哪吒,不知火舞,狄仁杰,宫本武藏,元流之子(辅助)"
狄仁杰,黄忠,15,阵营2 胜利,"亚瑟,海诺,狄仁杰,孙悟空,刘邦","夏洛特,貂蝉,黄忠,裴擒虎,张飞"
狄仁杰,黄忠,16,阵营1 胜利,"哪吒,大乔,黄忠,夏侯惇,空空儿","海诺,安琪拉,狄仁杰,杨戬,张飞"
狄仁杰,黄忠,17,阵营1 胜利,"老夫子,嫦娥,黄忠,刘备,张飞","花木兰,女娲,狄仁杰,典韦,元流之子(辅助)"
狄仁杰,黄忠,18,阵营2 胜利,"蒙恬,诸葛亮,狄仁杰,马超,苏烈","哪吒,嫦娥,黄忠,裴擒虎,张飞"
狄仁杰,黄忠,19,阵营1 胜利,"项羽,姜子牙,黄忠,元流之子(刺客),张飞","盘古,不知火舞,狄仁杰,镜,元流之子(辅助)"
狄仁杰,百里守约,1,阵营1 胜利,"老夫子,诸葛亮,百里守约,元流之子(刺客),廉颇","狂铁,海月,狄仁杰,雅典娜,盾山"
狄仁杰,百里守约,2,阵营1 胜利,"曹操,不知火舞,狄仁杰,典韦,少司缘","夏洛特,沈梦溪,百里守约,百里玄策,赵怀真"
狄仁杰,百里守约,3,阵营1 胜利,"狂铁,沈梦溪,狄仁杰,杨戬,刘邦","蒙恬,元流之子(法师),百里守约,诸葛亮,大禹"
狄仁杰,百里守约,4,阵营1 胜利,"夏洛特,姜子牙,百里守约,马超,亚瑟","达摩,上官婉儿,狄仁杰,典韦,少司缘"
狄仁杰,百里守约,5,阵营2 胜利,"影,弈星,狄仁杰,云缨,大禹","哪吒,甄姬,百里守约,赵云,盾山"
狄仁杰,百里守约,6,阵营2 胜利,"哪吒,姜子牙,狄仁杰,元流之子(刺客),太乙真人","白起,海诺,百里守约,云缨,杨玉环"
狄仁杰,百里守约,7,阵营2 胜利,"老夫子,海月,百里守约,曹操,元歌","蚩奼,女娲,狄仁杰,裴擒虎,盾山"
狄仁杰,百里守约,8,阵营2 胜利,"夏洛特,沈梦溪,百里守约,百里玄策,苏烈","关羽,女娲,狄仁杰,赵云,盾山"
狄仁杰,百里守约,9,阵营2 胜利,"哪吒,女娲,百里守约,百里玄策,孙膑","芈月,西施,狄仁杰,暃,盾山"
狄仁杰,百里守约,10,阵营1 胜利,"达摩,诸葛亮,狄仁杰,马超,大乔","老夫子,海诺,百里守约,大司命,墨子"
狄仁杰,百里守约,11,阵营1 胜利,"狂铁,沈梦溪,狄仁杰,露娜,元流之子(辅助)","马超,海月,百里守约,镜,大禹"
狄仁杰,百里守约,12,阵营2 胜利,"吕布,嫦娥,百里守约,赵云,廉颇","元歌,海月,狄仁杰,影,钟馗"
狄仁杰,百里守约,13,阵营1 胜利,"狂铁,诸葛亮,百里守约,镜,西施","曹操,甄姬,狄仁杰,马超,元流之子(辅助)"
狄仁杰,百里守约,14,阵营1 胜利,"马超,海月,狄仁杰,镜,元流之子(坦克)","亚连,司马懿,百里守约,裴擒虎,张飞"
狄仁杰,百里守约,15,阵营1 胜利,"哪吒,沈梦溪,狄仁杰,裴擒虎,苏烈","狂铁,武则天,百里守约,大司命,大禹"
狄仁杰,百里守约,16,阵营1 胜利,"曹操,海月,狄仁杰,裴擒虎,朵莉亚","司空震,武则天,百里守约,铠,刘邦"
狄仁杰,百里守约,17,阵营2 胜利,"狂铁,沈梦溪,百里守约,典韦,少司缘","花木兰,诸葛亮,狄仁杰,元流之子(坦克),盾山"
狄仁杰,百里守约,18,阵营1 胜利,"猪八戒,大乔,百里守约,暃,墨子","老夫子,杨玉环,狄仁杰,大司命,少司缘"
狄仁杰,百里守约,19,阵营2 胜利,"老夫子,沈梦溪,狄仁杰,杨戬,刘禅","夏洛特,貂蝉,百里守约,镜,刘邦"
狄仁杰,公孙离,1,阵营1 胜利,"哪吒,沈梦溪,狄仁杰,云缨,盾山","马超,貂蝉,公孙离,裴擒虎,张飞"
狄仁杰,公孙离,2,阵营1 胜利,"老夫子,海月,公孙离,马超,刘邦","蒙恬,甄姬,狄仁杰,镜,少司缘"
狄仁杰,公孙离,3,阵营2 胜利,"马超,沈梦溪,公孙离,裴擒虎,廉颇","猪八戒,诸葛亮,狄仁杰,澜,元流之子(辅助)"
狄仁杰,公孙离,4,阵营2 胜利,"夏洛特,女娲,公孙离,杨戬,苏烈","花木兰,不知火舞,狄仁杰,云缨,少司缘"
狄仁杰,公孙离,5,阵营2 胜利,"狂铁,沈梦溪,狄仁杰,云缨,大禹","白起,不知火舞,公孙离,裴擒虎,少司缘"
狄仁杰,公孙离,6,阵营1 胜利,"曹操,西施,公孙离,暃,张飞","关羽,嫦娥,狄仁杰,雅典娜,少司缘"
狄仁杰,公孙离,7,阵营2 胜利,"元歌,小乔,狄仁杰,娜可露露,大乔","影,不知火舞,公孙离,暃,少司缘"
狄仁杰,公孙离,8,阵营1 胜利,"司空震,海月,公孙离,镜,廉颇","狂铁,大乔,狄仁杰,铠,少司缘"
